date,country_code,country_name,total_cases,total_deaths
2020-02-06,CAN,Canada,5,0
2020-02-07,CAN,Canada,7,0
2020-02-08,CAN,Canada,7,0
2020-02-09,CAN,Canada,7,0
2020-02-10,CAN,Canada,7,0
2020-02-11,CAN,Canada,7,0
2020-02-12,CAN,Canada,7,0
2020-02-13,CAN,Canada,7,0
2020-02-14,CAN,Canada,7,0
2020-02-15,CAN,Canada,7,0
2020-02-16,CAN,Canada,7,0
2020-02-17,CAN,Canada,7,0
2020-02-18,CAN,Canada,8,0
2020-02-19,CAN,Canada,8,0
2020-02-20,CAN,Canada,8,0
2020-02-21,CAN,Canada,8,0
2020-02-22,CAN,Canada,8,0
2020-02-23,CAN,Canada,9,0
2020-02-24,CAN,Canada,9,0
2020-02-25,CAN,Canada,10,0
2020-02-26,CAN,Canada,10,0
2020-02-27,CAN,Canada,11,0
2020-02-28,CAN,Canada,11,0
2020-02-29,CAN,Canada,14,0
2020-03-01,CAN,Canada,19,0
2020-03-02,CAN,Canada,19,0
2020-03-03,CAN,Canada,27,0
2020-03-04,CAN,Canada,30,0
2020-03-05,CAN,Canada,30,0
2020-03-06,CAN,Canada,45,0
2020-03-07,CAN,Canada,51,0
2020-03-08,CAN,Canada,57,0
2020-03-09,CAN,Canada,62,0
2020-03-10,CAN,Canada,77,0
2020-03-11,CAN,Canada,93,1
2020-03-12,CAN,Canada,93,1
2020-03-13,CAN,Canada,138,1
2020-03-14,CAN,Canada,176,1
2020-03-15,CAN,Canada,244,1
2020-03-16,CAN,Canada,304,1
2020-03-17,CAN,Canada,424,1
2020-01-21,CHE,Switzerland,0,0
2020-01-22,CHE,Switzerland,0,0
2020-01-23,CHE,Switzerland,0,0
2020-01-24,CHE,Switzerland,0,0
2020-01-25,CHE,Switzerland,0,0
2020-01-26,CHE,Switzerland,0,0
2020-01-27,CHE,Switzerland,0,0
2020-01-28,CHE,Switzerland,0,0
2020-01-29,CHE,Switzerland,0,0
2020-01-30,CHE,Switzerland,0,0
2020-01-31,CHE,Switzerland,0,0
2020-02-01,CHE,Switzerland,0,0
2020-02-02,CHE,Switzerland,0,0
2020-02-03,CHE,Switzerland,0,0
2020-02-04,CHE,Switzerland,0,0
2020-02-05,CHE,Switzerland,0,0
2020-02-06,CHE,Switzerland,0,0
2020-02-07,CHE,Switzerland,0,0
2020-02-08,CHE,Switzerland,0,0
2020-02-09,CHE,Switzerland,0,0
2020-02-10,CHE,Switzerland,0,0
2020-02-11,CHE,Switzerland,0,0
2020-02-12,CHE,Switzerland,0,0
2020-02-13,CHE,Switzerland,0,0
2020-02-14,CHE,Switzerland,0,0
2020-02-15,CHE,Switzerland,0,0
2020-02-16,CHE,Switzerland,0,0
2020-02-17,CHE,Switzerland,0,0
2020-02-18,CHE,Switzerland,0,0
2020-02-19,CHE,Switzerland,0,0
2020-02-20,CHE,Switzerland,0,0
2020-02-21,CHE,Switzerland,0,0
2020-02-22,CHE,Switzerland,0,0
2020-02-23,CHE,Switzerland,0,0
2020-02-24,CHE,Switzerland,0,0
2020-02-25,CHE,Switzerland,0,0
2020-02-26,CHE,Switzerland,1,0
2020-02-27,CHE,Switzerland,1,0
2020-02-28,CHE,Switzerland,6,0
2020-02-29,CHE,Switzerland,10,0
2020-03-01,CHE,Switzerland,18,0
2020-03-02,CHE,Switzerland,24,0
2020-03-03,CHE,Switzerland,30,0
2020-03-04,CHE,Switzerland,37,0
2020-03-05,CHE,Switzerland,56,0
2020-03-06,CHE,Switzerland,86,1
2020-03-07,CHE,Switzerland,209,1
2020-03-08,CHE,Switzerland,264,2
2020-03-09,CHE,Switzerland,332,2
2020-03-10,CHE,Switzerland,332,2
2020-03-11,CHE,Switzerland,491,3
2020-03-12,CHE,Switzerland,645,4
2020-03-13,CHE,Switzerland,858,6
2020-03-14,CHE,Switzerland,1125,6
2020-03-15,CHE,Switzerland,1359,11
2020-03-16,CHE,Switzerland,2200,13
2020-03-17,CHE,Switzerland,2200,14
2020-01-21,CHL,Chile,0,0
2020-01-22,CHL,Chile,0,0
2020-01-23,CHL,Chile,0,0
2020-01-24,CHL,Chile,0,0
2020-01-25,CHL,Chile,0,0
2020-01-26,CHL,Chile,0,0
2020-01-27,CHL,Chile,0,0
2020-01-28,CHL,Chile,0,0
2020-01-29,CHL,Chile,0,0
2020-01-30,CHL,Chile,0,0
2020-01-31,CHL,Chile,0,0
2020-02-01,CHL,Chile,0,0
2020-02-02,CHL,Chile,0,0
2020-02-03,CHL,Chile,0,0
2020-02-04,CHL,Chile,0,0
2020-02-05,CHL,Chile,0,0
2020-02-06,CHL,Chile,0,0
2020-02-07,CHL,Chile,0,0
2020-02-08,CHL,Chile,0,0
2020-02-09,CHL,Chile,0,0
2020-02-10,CHL,Chile,0,0
2020-02-11,CHL,Chile,0,0
2020-02-12,CHL,Chile,0,0
2020-02-13,CHL,Chile,0,0
2020-02-14,CHL,Chile,0,0
2020-02-15,CHL,Chile,0,0
2020-02-16,CHL,Chile,0,0
2020-02-17,CHL,Chile,0,0
2020-02-18,CHL,Chile,0,0
2020-02-19,CHL,Chile,0,0
2020-02-20,CHL,Chile,0,0
2020-02-21,CHL,Chile,0,0
2020-02-22,CHL,Chile,0,0
2020-02-23,CHL,Chile,0,0
2020-02-24,CHL,Chile,0,0
2020-02-25,CHL,Chile,0,0
2020-02-26,CHL,Chile,0,0
2020-02-27,CHL,Chile,0,0
2020-02-28,CHL,Chile,0,0
2020-02-29,CHL,Chile,0,0
2020-03-01,CHL,Chile,0,0
2020-03-02,CHL,Chile,0,0
2020-03-03,CHL,Chile,0,0
2020-03-04,CHL,Chile,1,0
2020-03-05,CHL,Chile,1,0
2020-03-06,CHL,Chile,1,0
2020-03-07,CHL,Chile,5,0
2020-03-08,CHL,Chile,5,0
2020-03-09,CHL,Chile,10,0
2020-03-10,CHL,Chile,13,0
2020-03-11,CHL,Chile,17,0
2020-03-12,CHL,Chile,23,0
2020-03-13,CHL,Chile,33,0
2020-03-14,CHL,Chile,43,0
2020-03-15,CHL,Chile,61,0
2020-03-16,CHL,Chile,75,0
2020-03-17,CHL,Chile,156,0
2020-01-21,CHN,China,278,6
2020-01-22,CHN,China,310,6
2020-01-23,CHN,China,574,17
2020-01-24,CHN,China,835,25
2020-01-25,CHN,China,1297,41
2020-01-26,CHN,China,1985,56
2020-01-27,CHN,China,2761,80
2020-01-28,CHN,China,4537,106
2020-01-29,CHN,China,5997,132
2020-01-30,CHN,China,7736,170
2020-01-31,CHN,China,9720,213
2020-02-01,CHN,China,11821,259
2020-02-02,CHN,China,14411,304
2020-02-03,CHN,China,17238,361
2020-02-04,CHN,China,20471,425
2020-02-05,CHN,China,24363,491
2020-02-06,CHN,China,28060,564
2020-02-07,CHN,China,31211,637
2020-02-08,CHN,China,34598,723
2020-02-09,CHN,China,37251,812
2020-02-10,CHN,China,40235,909
2020-02-11,CHN,China,42708,1017
2020-02-12,CHN,China,44730,1114
2020-02-13,CHN,China,46550,1368
2020-02-14,CHN,China,48548,1381
2020-02-15,CHN,China,50054,1524
2020-02-16,CHN,China,51174,1666
2020-02-17,CHN,China,70635,1772
2020-02-18,CHN,China,72528,1870
2020-02-19,CHN,China,74280,2006
2020-02-20,CHN,China,74675,2121
2020-02-21,CHN,China,75569,2239
2020-02-22,CHN,China,76392,2348
2020-02-23,CHN,China,77042,2445
2020-02-24,CHN,China,77262,2595
2020-02-25,CHN,China,77780,2666
2020-02-26,CHN,China,78191,2718
2020-02-27,CHN,China,78630,2747
2020-02-28,CHN,China,78961,2791
2020-02-29,CHN,China,79394,2838
2020-03-01,CHN,China,79968,2873
2020-03-02,CHN,China,80174,2915
2020-03-03,CHN,China,80304,2946
2020-03-04,CHN,China,80422,2984
2020-03-05,CHN,China,80565,3015
2020-03-06,CHN,China,80711,3045
2020-03-07,CHN,China,80813,3073
2020-03-08,CHN,China,80859,3100
2020-03-09,CHN,China,80904,3123
2020-03-10,CHN,China,80924,3140
2020-03-11,CHN,China,80955,3162
2020-03-12,CHN,China,80981,3173
2020-03-13,CHN,China,80991,3180
2020-03-14,CHN,China,81021,3194
2020-03-15,CHN,China,81048,3204
2020-03-16,CHN,China,81077,3218
2020-03-17,CHN,China,81116,3231
2020-01-21,CIV,Cote d'Ivoire,0,0
2020-01-22,CIV,Cote d'Ivoire,0,0
2020-01-23,CIV,Cote d'Ivoire,0,0
2020-01-24,CIV,Cote d'Ivoire,0,0
2020-01-25,CIV,Cote d'Ivoire,0,0
2020-01-26,CIV,Cote d'Ivoire,0,0
2020-01-27,CIV,Cote d'Ivoire,0,0
2020-01-28,CIV,Cote d'Ivoire,0,0
2020-01-29,CIV,Cote d'Ivoire,0,0
2020-01-30,CIV,Cote d'Ivoire,0,0
2020-01-31,CIV,Cote d'Ivoire,0,0
2020-02-01,CIV,Cote d'Ivoire,0,0
2020-02-02,CIV,Cote d'Ivoire,0,0
2020-02-03,CIV,Cote d'Ivoire,0,0
2020-02-04,CIV,Cote d'Ivoire,0,0
2020-02-05,CIV,Cote d'Ivoire,0,0
2020-02-06,CIV,Cote d'Ivoire,0,0
2020-02-07,CIV,Cote d'Ivoire,0,0
2020-02-08,CIV,Cote d'Ivoire,0,0
2020-02-09,CIV,Cote d'Ivoire,0,0
2020-02-10,CIV,Cote d'Ivoire,0,0
2020-02-11,CIV,Cote d'Ivoire,0,0
2020-02-12,CIV,Cote d'Ivoire,0,0
2020-02-13,CIV,Cote d'Ivoire,0,0
2020-02-14,CIV,Cote d'Ivoire,0,0
2020-02-15,CIV,Cote d'Ivoire,0,0
2020-02-16,CIV,Cote d'Ivoire,0,0
2020-02-17,CIV,Cote d'Ivoire,0,0
2020-02-18,CIV,Cote d'Ivoire,0,0
2020-02-19,CIV,Cote d'Ivoire,0,0
2020-02-20,CIV,Cote d'Ivoire,0,0
2020-02-21,CIV,Cote d'Ivoire,0,0
2020-02-22,CIV,Cote d'Ivoire,0,0
2020-02-23,CIV,Cote d'Ivoire,0,0
2020-02-24,CIV,Cote d'Ivoire,0,0
2020-02-25,CIV,Cote d'Ivoire,0,0
2020-02-26,CIV,Cote d'Ivoire,0,0
2020-02-27,CIV,Cote d'Ivoire,0,0
2020-02-28,CIV,Cote d'Ivoire,0,0
2020-02-29,CIV,Cote d'Ivoire,0,0
2020-03-01,CIV,Cote d'Ivoire,0,0
2020-03-02,CIV,Cote d'Ivoire,0,0
2020-03-03,CIV,Cote d'Ivoire,0,0
2020-03-04,CIV,Cote d'Ivoire,0,0
2020-03-05,CIV,Cote d'Ivoire,0,0
2020-03-06,CIV,Cote d'Ivoire,0,0
2020-03-07,CIV,Cote d'Ivoire,0,0
2020-03-08,CIV,Cote d'Ivoire,0,0
2020-03-09,CIV,Cote d'Ivoire,0,0
2020-03-10,CIV,Cote d'Ivoire,0,0
2020-03-11,CIV,Cote d'Ivoire,0,0
2020-03-12,CIV,Cote d'Ivoire,1,0
2020-03-13,CIV,Cote d'Ivoire,1,0
2020-03-14,CIV,Cote d'Ivoire,1,0
2020-03-15,CIV,Cote d'Ivoire,3,0
2020-03-16,CIV,Cote d'Ivoire,3,0
2020-03-17,CIV,Cote d'Ivoire,6,0
2020-01-21,CMR,Cameroon,0,0
2020-01-22,CMR,Cameroon,0,0
2020-01-23,CMR,Cameroon,0,0
2020-01-24,CMR,Cameroon,0,0
2020-01-25,CMR,Cameroon,0,0
2020-01-26,CMR,Cameroon,0,0
2020-01-27,CMR,Cameroon,0,0
2020-01-28,CMR,Cameroon,0,0
2020-01-29,CMR,Cameroon,0,0
2020-01-30,CMR,Cameroon,0,0
2020-01-31,CMR,Cameroon,0,0
2020-02-01,CMR,Cameroon,0,0
2020-02-02,CMR,Cameroon,0,0
2020-02-03,CMR,Cameroon,0,0
2020-02-04,CMR,Cameroon,0,0
2020-02-05,CMR,Cameroon,0,0
2020-02-06,CMR,Cameroon,0,0
2020-02-07,CMR,Cameroon,0,0
2020-02-08,CMR,Cameroon,0,0
2020-02-09,CMR,Cameroon,0,0
2020-02-10,CMR,Cameroon,0,0
2020-02-11,CMR,Cameroon,0,0
2020-02-12,CMR,Cameroon,0,0
2020-02-13,CMR,Cameroon,0,0
2020-02-14,CMR,Cameroon,0,0
2020-02-15,CMR,Cameroon,0,0
2020-02-16,CMR,Cameroon,0,0
2020-02-17,CMR,Cameroon,0,0
2020-02-18,CMR,Cameroon,0,0
2020-02-19,CMR,Cameroon,0,0
2020-02-20,CMR,Cameroon,0,0
2020-02-21,CMR,Cameroon,0,0
2020-02-22,CMR,Cameroon,0,0
2020-02-23,CMR,Cameroon,0,0
2020-02-24,CMR,Cameroon,0,0
2020-02-25,CMR,Cameroon,0,0
2020-02-26,CMR,Cameroon,0,0
2020-02-27,CMR,Cameroon,0,0
2020-02-28,CMR,Cameroon,0,0
2020-02-29,CMR,Cameroon,0,0
2020-03-01,CMR,Cameroon,0,0
2020-03-02,CMR,Cameroon,0,0
2020-03-03,CMR,Cameroon,0,0
2020-03-04,CMR,Cameroon,0,0
2020-03-05,CMR,Cameroon,0,0
2020-03-06,CMR,Cameroon,1,0
2020-03-07,CMR,Cameroon,2,0
2020-03-08,CMR,Cameroon,2,0
2020-03-09,CMR,Cameroon,2,0
2020-03-10,CMR,Cameroon,2,0
2020-03-11,CMR,Cameroon,2,0
2020-03-12,CMR,Cameroon,2,0
2020-03-13,CMR,Cameroon,2,0
2020-03-14,CMR,Cameroon,2,0
2020-03-15,CMR,Cameroon,3,0
2020-03-16,CMR,Cameroon,3,0
2020-03-17,CMR,Cameroon,5,0
2020-01-21,COD,Democratic Republic of Congo,0,0
2020-01-22,COD,Democratic Republic of Congo,0,0
2020-01-23,COD,Democratic Republic of Congo,0,0
2020-01-24,COD,Democratic Republic of Congo,0,0
2020-01-25,COD,Democratic Republic of Congo,0,0
2020-01-26,COD,Democratic Republic of Congo,0,0
2020-01-27,COD,Democratic Republic of Congo,0,0
2020-01-28,COD,Democratic Republic of Congo,0,0
2020-01-29,COD,Democratic Republic of Congo,0,0
2020-01-30,COD,Democratic Republic of Congo,0,0
2020-01-31,COD,Democratic Republic of Congo,0,0
2020-02-01,COD,Democratic Republic of Congo,0,0
2020-02-02,COD,Democratic Republic of Congo,0,0
2020-02-03,COD,Democratic Republic of Congo,0,0
2020-02-04,COD,Democratic Republic of Congo,0,0
2020-02-05,COD,Democratic Republic of Congo,0,0
2020-02-06,COD,Democratic Republic of Congo,0,0
2020-02-07,COD,Democratic Republic of Congo,0,0
2020-02-08,COD,Democratic Republic of Congo,0,0
2020-02-09,COD,Democratic Republic of Congo,0,0
2020-02-10,COD,Democratic Republic of Congo,0,0
2020-02-11,COD,Democratic Republic of Congo,0,0
2020-02-12,COD,Democratic Republic of Congo,0,0
2020-02-13,COD,Democratic Republic of Congo,0,0
2020-02-14,COD,Democratic Republic of Congo,0,0
2020-02-15,COD,Democratic Republic of Congo,0,0
2020-02-16,COD,Democratic Republic of Congo,0,0
2020-02-17,COD,Democratic Republic of Congo,0,0
2020-02-18,COD,Democratic Republic of Congo,0,0
2020-02-19,COD,Democratic Republic of Congo,0,0
2020-02-20,COD,Democratic Republic of Congo,0,0
2020-02-21,COD,Democratic Republic of Congo,0,0
2020-02-22,COD,Democratic Republic of Congo,0,0
2020-02-23,COD,Democratic Republic of Congo,0,0
2020-02-24,COD,Democratic Republic of Congo,0,0
2020-02-25,COD,Democratic Republic of Congo,0,0
2020-02-26,COD,Democratic Republic of Congo,0,0
2020-02-27,COD,Democratic Republic of Congo,0,0
2020-02-28,COD,Democratic Republic of Congo,0,0
2020-02-29,COD,Democratic Republic of Congo,0,0
2020-03-01,COD,Democratic Republic of Congo,0,0
2020-03-02,COD,Democratic Republic of Congo,0,0
2020-03-03,COD,Democratic Republic of Congo,0,0
2020-03-04,COD,Democratic Republic of Congo,0,0
2020-03-05,COD,Democratic Republic of Congo,0,0
2020-03-06,COD,Democratic Republic of Congo,0,0
2020-03-07,COD,Democratic Republic of Congo,0,0
2020-03-08,COD,Democratic Republic of Congo,0,0
2020-03-09,COD,Democratic Republic of Congo,0,0
2020-03-10,COD,Democratic Republic of Congo,0,0
2020-03-11,COD,Democratic Republic of Congo,1,0
2020-03-12,COD,Democratic Republic of Congo,1,0
2020-03-13,COD,Democratic Republic of Congo,1,0
2020-03-14,COD,Democratic Republic of Congo,2,0
2020-03-15,COD,Democratic Republic of Congo,2,0
2020-03-16,COD,Democratic Republic of Congo,2,0
2020-03-17,COD,Democratic Republic of Congo,3,0
2020-01-21,COG,Congo,0,0
2020-01-22,COG,Congo,0,0
2020-01-23,COG,Congo,0,0
2020-01-24,COG,Congo,0,0
2020-01-25,COG,Congo,0,0
2020-01-26,COG,Congo,0,0
2020-01-27,COG,Congo,0,0
2020-01-28,COG,Congo,0,0
2020-01-29,COG,Congo,0,0
2020-01-30,COG,Congo,0,0
2020-01-31,COG,Congo,0,0
2020-02-01,COG,Congo,0,0
2020-02-02,COG,Congo,0,0
2020-02-03,COG,Congo,0,0
2020-02-04,COG,Congo,0,0
2020-02-05,COG,Congo,0,0
2020-02-06,COG,Congo,0,0
2020-02-07,COG,Congo,0,0
2020-02-08,COG,Congo,0,0
2020-02-09,COG,Congo,0,0
2020-02-10,COG,Congo,0,0
2020-02-11,COG,Congo,0,0
2020-02-12,COG,Congo,0,0
2020-02-13,COG,Congo,0,0
2020-02-14,COG,Congo,0,0
2020-02-15,COG,Congo,0,0
2020-02-16,COG,Congo,0,0
2020-02-17,COG,Congo,0,0
2020-02-18,COG,Congo,0,0
2020-02-19,COG,Congo,0,0
2020-02-20,COG,Congo,0,0
2020-02-21,COG,Congo,0,0
2020-02-22,COG,Congo,0,0
2020-02-23,COG,Congo,0,0
2020-02-24,COG,Congo,0,0
2020-02-25,COG,Congo,0,0
2020-02-26,COG,Congo,0,0
2020-02-27,COG,Congo,0,0
2020-02-28,COG,Congo,0,0
2020-02-29,COG,Congo,0,0
2020-03-01,COG,Congo,0,0
2020-03-02,COG,Congo,0,0
2020-03-03,COG,Congo,0,0
2020-03-04,COG,Congo,0,0
2020-03-05,COG,Congo,0,0
2020-03-06,COG,Congo,0,0
2020-03-07,COG,Congo,0,0
2020-03-08,COG,Congo,0,0
2020-03-09,COG,Congo,0,0
2020-03-10,COG,Congo,0,0
2020-03-11,COG,Congo,0,0
2020-03-12,COG,Congo,0,0
2020-03-13,COG,Congo,0,0
2020-03-14,COG,Congo,0,0
2020-03-15,COG,Congo,1,0
2020-03-16,COG,Congo,1,0
2020-03-17,COG,Congo,1,0
2020-01-21,COL,Colombia,0,0
2020-01-22,COL,Colombia,0,0
2020-01-23,COL,Colombia,0,0
2020-01-24,COL,Colombia,0,0
2020-01-25,COL,Colombia,0,0
2020-01-26,COL,Colombia,0,0
2020-01-27,COL,Colombia,0,0
2020-01-28,COL,Colombia,0,0
2020-01-29,COL,Colombia,0,0
2020-01-30,COL,Colombia,0,0
2020-01-31,COL,Colombia,0,0
2020-02-01,COL,Colombia,0,0
2020-02-02,COL,Colombia,0,0
2020-02-03,COL,Colombia,0,0
2020-02-04,COL,Colombia,0,0
2020-02-05,COL,Colombia,0,0
2020-02-06,COL,Colombia,0,0
2020-02-07,COL,Colombia,0,0
2020-02-08,COL,Colombia,0,0
2020-02-09,COL,Colombia,0,0
2020-02-10,COL,Colombia,0,0
2020-02-11,COL,Colombia,0,0
2020-02-12,COL,Colombia,0,0
2020-02-13,COL,Colombia,0,0
2020-02-14,COL,Colombia,0,0
2020-02-15,COL,Colombia,0,0
2020-02-16,COL,Colombia,0,0
2020-02-17,COL,Colombia,0,0
2020-02-18,COL,Colombia,0,0
2020-02-19,COL,Colombia,0,0
2020-02-20,COL,Colombia,0,0
2020-02-21,COL,Colombia,0,0
2020-02-22,COL,Colombia,0,0
2020-02-23,COL,Colombia,0,0
2020-02-24,COL,Colombia,0,0
2020-02-25,COL,Colombia,0,0
2020-02-26,COL,Colombia,0,0
2020-02-27,COL,Colombia,0,0
2020-02-28,COL,Colombia,0,0
2020-02-29,COL,Colombia,0,0
2020-03-01,COL,Colombia,0,0
2020-03-02,COL,Colombia,0,0
2020-03-03,COL,Colombia,0,0
2020-03-04,COL,Colombia,0,0
2020-03-05,COL,Colombia,0,0
2020-03-06,COL,Colombia,0,0
2020-03-07,COL,Colombia,1,0
2020-03-08,COL,Colombia,1,0
2020-03-09,COL,Colombia,1,0
2020-03-10,COL,Colombia,3,0
2020-03-11,COL,Colombia,3,0
2020-03-12,COL,Colombia,9,0
2020-03-13,COL,Colombia,9,0
2020-03-14,COL,Colombia,16,0
2020-03-15,COL,Colombia,24,0
2020-03-16,COL,Colombia,24,0
2020-03-17,COL,Colombia,45,0
2020-01-21,CRI,Costa Rica,0,0
2020-01-22,CRI,Costa Rica,0,0
2020-01-23,CRI,Costa Rica,0,0
2020-01-24,CRI,Costa Rica,0,0
2020-01-25,CRI,Costa Rica,0,0
2020-01-26,CRI,Costa Rica,0,0
2020-01-27,CRI,Costa Rica,0,0
2020-01-28,CRI,Costa Rica,0,0
2020-01-29,CRI,Costa Rica,0,0
2020-01-30,CRI,Costa Rica,0,0
2020-01-31,CRI,Costa Rica,0,0
2020-02-01,CRI,Costa Rica,0,0
2020-02-02,CRI,Costa Rica,0,0
2020-02-03,CRI,Costa Rica,0,0
2020-02-04,CRI,Costa Rica,0,0
2020-02-05,CRI,Costa Rica,0,0
2020-02-06,CRI,Costa Rica,0,0
2020-02-07,CRI,Costa Rica,0,0
2020-02-08,CRI,Costa Rica,0,0
2020-02-09,CRI,Costa Rica,0,0
2020-02-10,CRI,Costa Rica,0,0
2020-02-11,CRI,Costa Rica,0,0
2020-02-12,CRI,Costa Rica,0,0
2020-02-13,CRI,Costa Rica,0,0
2020-02-14,CRI,Costa Rica,0,0
2020-02-15,CRI,Costa Rica,0,0
2020-02-16,CRI,Costa Rica,0,0
2020-02-17,CRI,Costa Rica,0,0
2020-02-18,CRI,Costa Rica,0,0
2020-02-19,CRI,Costa Rica,0,0
2020-02-20,CRI,Costa Rica,0,0
2020-02-21,CRI,Costa Rica,0,0
2020-02-22,CRI,Costa Rica,0,0
2020-02-23,CRI,Costa Rica,0,0
2020-02-24,CRI,Costa Rica,0,0
2020-02-25,CRI,Costa Rica,0,0
2020-02-26,CRI,Costa Rica,0,0
2020-02-27,CRI,Costa Rica,0,0
2020-02-28,CRI,Costa Rica,0,0
2020-02-29,CRI,Costa Rica,0,0
2020-03-01,CRI,Costa Rica,0,0
2020-03-02,CRI,Costa Rica,0,0
2020-03-03,CRI,Costa Rica,0,0
2020-03-04,CRI,Costa Rica,0,0
2020-03-05,CRI,Costa Rica,0,0
2020-03-06,CRI,Costa Rica,0,0
2020-03-07,CRI,Costa Rica,0,0
2020-03-08,CRI,Costa Rica,5,0
2020-03-09,CRI,Costa Rica,9,0
2020-03-10,CRI,Costa Rica,9,0
2020-03-11,CRI,Costa Rica,13,0
2020-03-12,CRI,Costa Rica,13,0
2020-03-13,CRI,Costa Rica,22,0
2020-03-14,CRI,Costa Rica,23,0
2020-03-15,CRI,Costa Rica,23,0
2020-03-16,CRI,Costa Rica,23,0
2020-03-17,CRI,Costa Rica,41,0
2020-01-21,CUB,Cuba,0,0
2020-01-22,CUB,Cuba,0,0
2020-01-23,CUB,Cuba,0,0
2020-01-24,CUB,Cuba,0,0
2020-01-25,CUB,Cuba,0,0
2020-01-26,CUB,Cuba,0,0
2020-01-27,CUB,Cuba,0,0
2020-01-28,CUB,Cuba,0,0
2020-01-29,CUB,Cuba,0,0
2020-01-30,CUB,Cuba,0,0
2020-01-31,CUB,Cuba,0,0
2020-02-01,CUB,Cuba,0,0
2020-02-02,CUB,Cuba,0,0
2020-02-03,CUB,Cuba,0,0
2020-02-04,CUB,Cuba,0,0
2020-02-05,CUB,Cuba,0,0
2020-02-06,CUB,Cuba,0,0
2020-02-07,CUB,Cuba,0,0
2020-02-08,CUB,Cuba,0,0
2020-02-09,CUB,Cuba,0,0
2020-02-10,CUB,Cuba,0,0
2020-02-11,CUB,Cuba,0,0
2020-02-12,CUB,Cuba,0,0
2020-02-13,CUB,Cuba,0,0
2020-02-14,CUB,Cuba,0,0
2020-02-15,CUB,Cuba,0,0
2020-02-16,CUB,Cuba,0,0
2020-02-17,CUB,Cuba,0,0
2020-02-18,CUB,Cuba,0,0
2020-02-19,CUB,Cuba,0,0
2020-02-20,CUB,Cuba,0,0
2020-02-21,CUB,Cuba,0,0
2020-02-22,CUB,Cuba,0,0
2020-02-23,CUB,Cuba,0,0
2020-02-24,CUB,Cuba,0,0
2020-02-25,CUB,Cuba,0,0
2020-02-26,CUB,Cuba,0,0
2020-02-27,CUB,Cuba,0,0
2020-02-28,CUB,Cuba,0,0
2020-02-29,CUB,Cuba,0,0
2020-03-01,CUB,Cuba,0,0
2020-03-02,CUB,Cuba,0,0
2020-03-03,CUB,Cuba,0,0
2020-03-04,CUB,Cuba,0,0
2020-03-05,CUB,Cuba,0,0
2020-03-06,CUB,Cuba,0,0
2020-03-07,CUB,Cuba,0,0
2020-03-08,CUB,Cuba,0,0
2020-03-09,CUB,Cuba,0,0
2020-03-10,CUB,Cuba,0,0
2020-03-11,CUB,Cuba,0,0
2020-03-12,CUB,Cuba,0,0
2020-03-13,CUB,Cuba,3,0
2020-03-14,CUB,Cuba,4,0
2020-03-15,CUB,Cuba,4,0
2020-03-16,CUB,Cuba,4,0
2020-03-17,CUB,Cuba,5,0
2020-01-21,CUW,Curacao,0,0
2020-01-22,CUW,Curacao,0,0
2020-01-23,CUW,Curacao,0,0
2020-01-24,CUW,Curacao,0,0
2020-01-25,CUW,Curacao,0,0
2020-01-26,CUW,Curacao,0,0
2020-01-27,CUW,Curacao,0,0
2020-01-28,CUW,Curacao,0,0
2020-01-29,CUW,Curacao,0,0
2020-01-30,CUW,Curacao,0,0
2020-01-31,CUW,Curacao,0,0
2020-02-01,CUW,Curacao,0,0
2020-02-02,CUW,Curacao,0,0
2020-02-03,CUW,Curacao,0,0
2020-02-04,CUW,Curacao,0,0
2020-02-05,CUW,Curacao,0,0
2020-02-06,CUW,Curacao,0,0
2020-02-07,CUW,Curacao,0,0
2020-02-08,CUW,Curacao,0,0
2020-02-09,CUW,Curacao,0,0
2020-02-10,CUW,Curacao,0,0
2020-02-11,CUW,Curacao,0,0
2020-02-12,CUW,Curacao,0,0
2020-02-13,CUW,Curacao,0,0
2020-02-14,CUW,Curacao,0,0
2020-02-15,CUW,Curacao,0,0
2020-02-16,CUW,Curacao,0,0
2020-02-17,CUW,Curacao,0,0
2020-02-18,CUW,Curacao,0,0
2020-02-19,CUW,Curacao,0,0
2020-02-20,CUW,Curacao,0,0
2020-02-21,CUW,Curacao,0,0
2020-02-22,CUW,Curacao,0,0
2020-02-23,CUW,Curacao,0,0
2020-02-24,CUW,Curacao,0,0
2020-02-25,CUW,Curacao,0,0
2020-02-26,CUW,Curacao,0,0
2020-02-27,CUW,Curacao,0,0
2020-02-28,CUW,Curacao,0,0
2020-02-29,CUW,Curacao,0,0
2020-03-01,CUW,Curacao,0,0
2020-03-02,CUW,Curacao,0,0
2020-03-03,CUW,Curacao,0,0
2020-03-04,CUW,Curacao,0,0
2020-03-05,CUW,Curacao,0,0
2020-03-06,CUW,Curacao,0,0
2020-03-07,CUW,Curacao,0,0
2020-03-08,CUW,Curacao,0,0
2020-03-09,CUW,Curacao,0,0
2020-03-10,CUW,Curacao,0,0
2020-03-11,CUW,Curacao,0,0
2020-03-12,CUW,Curacao,0,0
2020-03-13,CUW,Curacao,0,0
2020-03-14,CUW,Curacao,0,0
2020-03-15,CUW,Curacao,2,0
2020-03-16,CUW,Curacao,2,0
2020-03-17,CUW,Curacao,3,0
2020-01-21,CYM,Cayman Islands,0,0
2020-01-22,CYM,Cayman Islands,0,0
